id,production_company
12149,Cinerenta Medienbeteiligungs KG|American Entertainment Partners L.P.|David Kirschner Productions
21448,Walt Disney Studios Home Entertainment
5852,Warner Bros. Pictures|Franchise Pictures|Morgan Creek Productions
11457,New Line Cinema
6440,Miramax Films
11313,Castle Rock Entertainment
1548,Jersey Films|Granada Film Productions|Capitol Films|Mr. Mudd Production|United Artists Pictures
2176,Original Film
2749,New Line Cinema|Industry Entertainment|Tribeca Productions|New Redemption Pictures
11065,FilmEngine|Chickie The Cop Production|Daniel Fried Productions|Rhulen Entertainment
20857,Paramount Pictures|GHS Productions KG|Munich Film Partners & Company (MFP) GHS Productions|Nides/McCormick Productions
9397,"DreamWorks SKG|Columbia Pictures Corporation|Montecito Picture Company, The"
10050,Miramax
10833,Davis Entertainment|Metro-Goldwyn-Mayer (MGM)
8489,Columbia Pictures Corporation
331214,HBO
10972,October Films|USA Films|Scout Productions
11371,Paramount Pictures|Mandalay Pictures|Horseshoe Bay Productions
1365,Lions Gate Films|Lee Daniels Entertainment
10956,Columbia Pictures|Happy Madison Productions
25587,Universal Cartoon Studios
10877,NPV Entertainment|Warner Bros.
2575,Columbia Pictures|Merlin Films
1921,Bel Air Entertainment|Warner Bros.
8386,Universal Pictures|Jersey Films|Native Pictures Productions
16300,Paramount Pictures|Alphaville Films
10646,Columbia Pictures|Revolution Studios
6007,Maipo Film- og TV Produksjon
11086,Village Roadshow Pictures|Castle Rock Entertainment|NPV Entertainment|Darkwoods Productions
12138,Franchise Pictures|Warner Bros.|Morgan Creek Productions
15024,Wolper Organization|Turner Network Television (TNT)|Constantin Film Produktion|Warner Bros.|Stillking Films
23949,The Independent Film Channel Productions|Detour Filmproduction|IFC Productions|InDigEnt (Independent Digital Entertainment)|Tape Productions Inc.
28635,Overseas FilmGroup|GFT Entertainment|Artisan Entertainment|Blue Rider Pictures|Paquin Entertainment Group
14034,Metro-Goldwyn-Mayer (MGM)
14752,Excel Entertainment
10016,Screen Gems|Storm King Productions|Animationwerks
10878,Village Roadshow Pictures|NPV Entertainment|Columbia Pictures Corporation
2779,DreamWorks SKG|Gravier Productions
11091,Columbia Pictures
10706,Neo Art & Logic|Dimension Films
12610,Conundrum Entertainment|Warner Bros. Animation|Warner Bros.
10778,The KL Line
10796,Columbia Pictures|Revolution Studios
9104,Grosvenor Park Films LLP|Film4|Good Machine
24940,Universal Studios
10491,Senator Film Produktion|Meespierson Film CV|Intermedia Films|Broadway Video|Manhattan Pictures International
9799,Universal Pictures|Original Film|Ardustry Entertainment|Mediastream Film GmbH & Co. Productions KG
441,Fine Line Features|Senator Film Produktion|Beverly Detroit|StudioCanal|Partizan
9816,MTV Films|Cort/Madden Productions
19076,Alcon Entertainment
9517,StudioCanal
59940,Alliance Atlantis Communications
1999,Miramax Films|GreeneStreet/SKE Films
10054,Dimension Films|Troublemaker Studios|Miramax
5955,Epsilon Motion Pictures|Franchise Pictures|Morgan Creek Productions|Clyde Is Hungry Films|Pledge Productions
9991,SKA Films
3172,Cheyenne Enterprises|Epsilon Motion Pictures|Empire Pictures|Metro-Goldwyn-Mayer (MGM)|Hyde Park Entertainment
11090,Revolution Studios|Happy Madison Productions
7501,Lawrence Bender Productions
56715,Gaumont|Hollywood Pictures|Bruin Grip Services
10691,Touchstone Pictures|Ufland
28171,Bac Films
10477,Epsilon Motion Pictures|Franchise Pictures|Trackform Film Productions|Mel's Cite du Cinema
14369,Spyglass Entertainment|Touchstone Pictures
27601,Troma Entertainment
5764,Granada Entertainment
13496,Warner Bros. Pictures|Morgan Creek Productions
9740,Universal Pictures|Scott Free Productions|Metro-Goldwyn-Mayer (MGM)|Dino De Laurentiis Company
11456,Paramount Pictures
14782,New Legend Media
2084,HAL Films|Mirage Enterprises|Film4
26290,Fireworks Pictures|Momentum Pictures
4965,Dimension Films|Marty Katz Productions|Mojo Films|PK Pictures
32577,DNA Films|Figment Films|Toledo Pictures
9523,Australian Film Finance Corporation (AFFC)|MBP (Germany)|Jan Chapman Productions|The New South Wales Film and Television Office
21597,Media Pro Pictures
13503,Dimension Films
12660,Senator Film Produktion|Ecosse Films|Film4|Pod Films
24478,Universal Pictures
26602,Tollin/Robbins Productions|Warner Bros.
2171,Eureka Pictures
10984,Village Roadshow Pictures|NPV Entertainment|Warner Bros.
11088,Epsilon Motion Pictures|Franchise Pictures|Indelible Pictures|Linson Entertainment|Art Linson Productions
4012,Fuller Films|Seven Arts Pictures
34549,Walt Disney Pictures|Karz Entertainment
23685,20th Century Fox|1492 Pictures
39180,Village Roadshow Pictures|NPV Entertainment|Robert Simonds Productions|Warner Bros.|Spot Pictures
16550,New Line Cinema|Killer Films|Good Machine
20536,61* Productions Inc.
18976,Alphaville Films|USA Cable Network|Attila Productions|Michael R. Joyce Productions
57047,New Legend Media
17708,Robert Simonds Productions|Touchstone Pictures
12312,20th Century Fox|Regency Enterprises
1783,Argyll Film Partners|Gummshoe Productions|Integrity Partners|Pray For Rain Pictures
32593,Hallmark Entertainment|Babelsberg International Film Produktion|Sextant Entertainment Group
11889,Miramax Films|BBC Films|Intermedia Films
11469,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Runteldat Entertainment
9648,Australian Film Finance Corporation
26976,HBO Films
15601,Hanna-Barbera Productions|Warner Bros. Animation
331,Universal Studios|Amblin Entertainment
15192,The Goatsingers
19366,Universal Pictures|Marc Platt Productions|Metro-Goldwyn-Mayer (MGM)|Riverdale Productions
1722,Miramax Films|Universal Pictures
28308,Helkon Media AG|Avalanche Films|Compass Productions|Diamant Cohen Productions
37632,777 Films Corporation
2141,Five Mile River Films|Gerber Pictures|Marvin Worth Productions|Splendid Television
13166,Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|MBST/Lloyd Productions
20004,Unified Film Organization (UFO)|Epoch Productions
26840,DreamWorks Animation
15647,Fox Searchlight Pictures|Eden Wurmfeld Films|Cineric|Michael Alden Productions|Brad Zions Films
30416,Warner Bros.
40415,AF Production|Les Productions Lazennec|Studio Canal|Pioneer Entertainment
11370,"Crystal Sky Worldwide|MDP Worldwide|ApolloMedia Distribution|Carousel Picture Company, The|Signature Entertainment"
35080,Lions Gate Films|Dan Films|CP Medien AG
12484,Screen Gems|Sony Pictures Entertainment|Egmont Film|Columbia TriStar Home Entertainment
20309,20th Century Fox
9683,Touchstone Pictures
200813,BBC Films
12900,BBC Films
20794,Numb Gums Production Inc.
16723,New Line Cinema
11380,New Line Cinema
1282,Agi Orsi Productions|Vans Off the Wall
27834,United Artists
26475,Fine Line Features|Ghoulardi Film Company|Pas de Quoi
13408,Lionsgate
19058,First Floor Features
15745,Artisan Entertainment
21997,Ventanarosa Productions|Metro-Goldwyn-Mayer (MGM)|Phoenix Pictures|Showtime Networks|Producciones Amaranta
34205,Just Singer Entertainment
25753,Neo Art & Logic
35703,Dualstar Entertainment Group|Dualstar Productions
35831,Mars Distribution
17612,CitÃ©-AmÃ©rique|Dummett Films
16161,Columbia Pictures
3003,BBC|A&E Television Networks|RTL
2029,Les Productions du Champ Poirier|TPS CinÃ©ma|TÃ©lÃ©ma Productions
18828,Touchstone Pictures
155,DC Comics|Legendary Pictures|Warner Bros.|Syncopy
10681,Walt Disney Pictures|Pixar Animation Studios
1726,Marvel Studios
8681,Twentieth Century Fox Film Corporation|M6 Films|Canal+|TPS Star|Grive Productions
217,Lucasfilm|Paramount Pictures
8966,Summit Entertainment|Maverick Films|Imprint Entertainment|Goldcrest Pictures|Temple Hill Entertainment
10764,Eon Productions
9502,DreamWorks Animation
13523,"Summit Entertainment, LLC|Alloy Entertainment|Goldcrest Pictures"
11631,Universal Pictures|Internationale Filmproduktion Richter|Playtone|Relativity Media|Littlestar
4922,"Paramount Pictures|Warner Bros.|Kennedy/Marshall Company, The"
1735,"Universal Pictures|China Film Co-Production Corporation|Relativity Media|Alphaville Films|Sommers Company, The"
1724,Universal Pictures|Marvel Studios|Valhalla Motion Pictures|MVL Incredible Productions
13223,Village Roadshow Pictures|Malpaso Productions|Gerber Pictures|Warner Bros.|Double Nickel Entertainment
10527,DreamWorks Animation
11253,Universal Pictures|Dark Horse Entertainment|Lawrence Gordon Productions|Mid Atlantic Films|Relativity Media
8247,Dune Entertainment|Hypnotic|New Regency Pictures
88751,New Line Cinema|Walden Media
8909,Universal Pictures|Spyglass Entertainment|Bazelevs Production|Kickstart Productions|Marc Platt Productions
13179,DisneyToon Studios|Walt Disney Animation Studios|Prana Animation Studios
12405,Celador Films|Warner Bros.|Film4
13387,Europa Corp|TF1 Films Production|Grive Productions|EuropaCorp
2253,United Artists|Achte Babelsberg Film|Metro-Goldwyn-Mayer (MGM)|Bad Hat Harry Productions
7840,Centropolis Entertainment|Legendary Pictures|Warner Bros.|Moonlighting Films|The Department of Trade and Industry of South Africa
8960,Columbia Pictures|Weed Road Pictures|Forward Pass|Relativity Media|Overbrook Entertainment
12162,Summit Entertainment|Kingsgate Films|Grosvenor Park Media Ltd.|Voltage Pictures|Film Capital Europe Funds (FCEF )
9029,Twentieth Century Fox Film Corporation|Regency Enterprises|Mosaic Media Group|21 Laps Entertainment|Penn Station Entertainment
2454,Walt Disney|Walden Media|Stillking Films|Ozumi Films|Propeler
7446,DreamWorks SKG|Goldcrest Pictures|Red Hour Films|Internationale Filmproduktion Stella-del-Sud Second
13027,DreamWorks SKG|K/O Paper Products|Goldcrest Pictures|KMP Film Invest
14574,Miramax Films|BBC Films|Heyday Films
7555,Rogue Marble|Nu Image Films|Lionsgate|Millennium Films|Emmett/Furla Films
10483,Universal Pictures|Cruise/Wagner Productions|Impact Pictures|Relativity Media|Scion Films
8328,Summit Entertainment|Offspring Entertainment|Touchstone Pictures
10200,Twentieth Century Fox Film Corporation|Dune Entertainment III|Earth Canada Productions|Hammerhead Productions|3 Arts Entertainment
11127,Bold Films|ApolloMovie Beteiligungs|Film Afrika Worldwide|Sony Pictures Home Entertainment
11321,Columbia Pictures|Escape Artists|Relativity Media|Overbrook Entertainment
7191,Paramount Pictures|Bad Robot
13053,Walt Disney Pictures|Walt Disney Animation Studios
9870,Universal Pictures|Apatow Productions
6972,Bazmark Films|Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment III|ScreenWest
10201,The Zanuck Company|Heyday films|Warner Bros.
14306,Sunswept Entertainment|Dune Entertainment III
12113,Scott Free Productions|De Line Pictures|Warner Bros.
4944,Mike Zoss Productions|Studio Canal|Relativity Media|Focus Features|Working Title Films
6557,Spyglass Entertainment|Fox 2000 Pictures|Dune Entertainment III
2309,New Line Cinema|Internationale Filmproduktion Blackbird Erste
8065,Columbia Pictures|Relativity Media
8848,Atlas Entertainment|Mosaic Media Group|Omnilab Media|Relativity Media|Skyline (Baker St)
12133,Columbia Pictures|Mosaic Media Group|Gary Sanchez Productions|Relativity Media|Apatow Productions
8390,Universal Pictures|StudioCanal|Working Title Films|Ringerike Erste Filmproduktion
8676,De Line Pictures|Warner Bros.
8456,Summit Entertainment|Mandalay Pictures|Baumgarten Management and Productions (BMP)
10189,Columbia Pictures|Apatow Productions
12163,Saturn Films|Wild Bunch|Protozoa Pictures|Top Rope
10202,Walt Disney Pictures|Happy Madison Productions|Gunn Films
13056,Lionsgate|MHF Zweite Academy Film|Marvel Knights|Valhalla Motion Pictures|SGF Entertainment
13051,Dune Entertainment|Firm Films|Collision Entertainment|Abandon Entertainment|Foxtor Productions
13515,Regency Enterprises|Castel Film Romania|ASAF|New Regency Pictures|Luna Pictures
7461,Columbia Pictures|Original Film|Kanzaman|Relativity Media|Art In Motion
10358,Blue Askew|View Askew Productions
11665,Village Roadshow Pictures|Atlas Entertainment|Mosaic Media Group|Mad Chance|Warner Bros.
15373,Universal Pictures|Internationale Filmproduktion Stella-del-SÃ¼d|Relativity Media|New Regency Pictures|WideAwake
13486,"Universal Pictures|ApolloMovie Beteiligungs|Film Afrika Worldwide|Sommers Company, The"
11499,Imagine Entertainment|Universal Pictures|Working Title Films
11887,Walt Disney Pictures
8055,Studio Babelsberg|FilmfÃ¶rderanstalt (FFA)|The Weinstein Company|Filmstiftung Nordrhein-Westfalen|Mirage Enterprises
9381,StudioCanal|M6 Films|Canal+|CinÃ©CinÃ©ma|Babylon
19173,Filmax|Canonigo Films
8321,Blueprint Pictures|Scion Films|Film4|Focus Features|Twins Financing
3580,Imagine Entertainment|Malpaso Productions|Relativity Media
8204,Paramount Pictures|The Kennedy/Marshall Company
13335,New Line Cinema
13401,Team Todd|Blumhouse Productions|Yari Film Group (YFG)
13971,Universal Pictures|Studio Canal|Relativity Media|Working Title Films
13012,Pantry Films|Stage 6 Films|Tooley Productions
15854,DreamWorks Animation
1266,Fox Searchlight Pictures|Regency Enterprises|Dune Entertainment III|Emmett/Furla Films
12182,Columbia Pictures|Mandate Pictures|Depth of Field|Screen Gems
12193,New Line Cinema|Spyglass Entertainment|Type A Films|Ott Medien|Wild West Picture Show Productions
15157,Warner Premiere|CS2 Films|Dylan Sellers Productions
13001,Metro-Goldwyn-Mayer (MGM)|Kawoosh! Productions DTV I
12620,Columbia Pictures|Happy Madison Productions|Relativity Media|Alta Loma Entertainment
13042,Pixar Animation Studios
12180,Lucasfilm
11917,Lionsgate|Twisted Pictures
12177,Paramount Pictures|Goldcrest Pictures|Internationale Filmproduktion
7459,Village Roadshow Pictures|Studio Babelsberg|Anarchos Productions|Silver Pictures|Warner Bros.
5038,The Weinstein Company|Gravier Productions|Antena 3 Films|TelevisiÃ³ de Catalunya (TV3)|Antena 3 TelevisiÃ³n
12222,Twentieth Century Fox Film Corporation|Blue Sky Studios|Twentieth Century Fox Animation
12783,BIM Distribuzione|BBC Films|Paramount Vantage|Qwerty Films|PathÃ©
10503,Thin Man Films
1729,Casey Silver Productions|China Film Co-Production Corporation|Huayi Brothers|Relativity Media
8881,Wild Bunch|Telecinco|Laura Bickford Productions|Morena Films|Ministerio de Cultura
13413,Pixar Animation Studios
13389,Grosvenor Park Media Ltd.|InVenture Entertainment|Millennium Films|Emmett/Furla Films|Nu-Image Films
6687,Lietuvos Kinostudija|Scout Productions|Telecinco Cinema|Castelao Producciones|Canal+ EspaÃ±a
13291,Hyde Park Films|Crescendo Productions|Mandeville Films|Overture Films
10661,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing
13813,"Paramount Vantage|Grosvenor Park Productions|Bedford Falls Company, The|Defiance Productions|Pistachio Pictures"
21583,Image Entertainment
8090,Lakeshore Entertainment|Cohen/Pearl Productions|Screen Gems
32790,The Hallmark Channel|Whizbang Films Inc.
21861,M6 Films|TF1 Films Production|Canal+|CinÃ©CinÃ©ma|PathÃ©
10665,Rogue Pictures|Vertigo Entertainment
12914,Metro-Goldwyn-Mayer (MGM)|Acme Shark|Kawoosh! Productions DTV II|MGM Global Holdings
10139,Focus Features
10529,Ascendant Pictures|Rising Star|VIP Medienfonds 4|Virtual Films|Outlander Productions
8836,Twentieth Century Fox Film Corporation|Ten Thirteen Productions|Dune Entertainment III|Crying Box Productions
14359,Miramax Films
14976,Clinica Estetico
14447,Aardman Animations
13600,Playtone|Walden Media
10761,Columbia Pictures|Original Film
12184,Columbia Pictures|Scott Rudin Productions|BBC Films|Ruby Films|Relativity Media
13825,Be Good Productions|D.H. Blair Film Capital Fund|Double Edge Entertainment
13018,Rifkin-Eberts|Dune Entertainment III|Seed Productions
13809,StudioCanal|Dark Castle Entertainment|Toff Guy Films|Warner Bros.
9030,Paramount Vantage|VN Productions
11671,Lakeshore Entertainment
13184,Virtual Studios|Initial Entertainment Group|Saturn Films|International Production Company|Blue Star Pictures
7278,Regency Enterprises|New Regency Pictures
8988,Paramount Pictures|Scott Rudin Productions|MTV Films|Peirce Pictures
8457,Paramount Pictures|Apatow Productions
4960,Likely Story
14197,Vertigo Entertainment|Maverick Films|CJ Entertainment|Gold Circle Films|Madacy Entertainment
8338,Rhombus Media|O2 Filmes|TÃ©lÃ©film Canada|Bee Vine Pictures|Alliance Films
8285,DC Comics|Lionsgate|Odd Lot Entertainment|Media Magik Entertainment|Dark Lot Entertainment
14349,Infinity Features Entertainment|FilmEngine|Denver and Delilah Productions|Icon Entertainment International
14637,Battleplan Productions|Yari Film Group
13510,Aramid Entertainment Fund|Rollercoaster Films
