id,actor
19913,Joseph Gordon-Levitt|Zooey Deschanel|ChloÃ« Grace Moretz|Geoffrey Arend|Matthew Gray Gubler
8355,Ray Romano|John Leguizamo|Denis Leary|Queen Latifah|Simon Pegg
18785,Bradley Cooper|Ed Helms|Zach Galifianakis|Justin Bartha|Heather Graham
13183,Malin Ã…kerman|Billy Crudup|Carla Gugino|Jeffrey Dean Morgan|Patrick Wilson
14161,John Cusack|Amanda Peet|Chiwetel Ejiofor|Thandie Newton|Oliver Platt
12244,Elijah Wood|John C. Reilly|Jennifer Connelly|Christopher Plummer|Crispin Glover
13448,Tom Hanks|Ewan McGregor|Ayelet Zurer|Stellan SkarsgÃ¥rd|Pierfrancesco Favino
10198,Anika Noni Rose|Bruno Campos|Keith David|Michael-Leon Wooley|Jennifer Cody
22881,Sandra Bullock|Quinton Aaron|Kathy Bates|Tim McGraw|Jae Head
19908,Jesse Eisenberg|Woody Harrelson|Emma Stone|Abigail Breslin|Amber Heard
18239,Kristen Stewart|Robert Pattinson|Taylor Lautner|Billy Burke|Ashley Greene
10184,Jennifer Aniston|Jennifer Connelly|Drew Barrymore|Ginnifer Goodwin|Ben Affleck
14869,Dennis Quaid|Channing Tatum|Marlon Wayans|Sienna Miller|Joseph Gordon-Levitt
18240,Sandra Bullock|Ryan Reynolds|Mary Steenburgen|Craig T. Nelson|Betty White
15159,Steve Martin|Jean Reno|Emily Mortimer|Andy GarcÃ­a|Alfred Molina
20943,Katherine Heigl|Gerard Butler|Eric Winter|Bree Turner|Nick Searcy
22794,Bill Hader|Anna Faris|James Caan|Mr. T|Benjamin Bratt
10315,George Clooney|Meryl Streep|Jason Schwartzman|Bill Murray|Wallace Wolodarsky
14836,Dakota Fanning|Teri Hatcher|Jennifer Saunders|Dawn French|Keith David
18360,Ben Stiller|Amy Adams|Owen Wilson|Hank Azaria|Robin Williams
16996,Zac Efron|Leslie Mann|Matthew Perry|Tyler Steelman|Allison Miller
17979,Gary Oldman|Jim Carrey|Steve Valentine|Daryl Sabara|Sage Ryan
24122,Catherine Zeta-Jones|Justin Bartha|Art Garfunkel|Joanna Gleason|Lynn Whitfield
7980,Rachel Weisz|Mark Wahlberg|Susan Sarandon|Saoirse Ronan|Stanley Tucci
14560,Kevin James|Keir O'Donnell|Jayma Mays|Raini Rodriguez|Shirley Knight
28178,Richard Gere|Joan Allen|Jason Alexander|Cary-Hiroyuki Tagawa|Sarah Roemer
22803,Jamie Foxx|Gerard Butler|Colm Meaney|Bruce McGill|Leslie Bibb
22825,Cameron Diaz|James Marsden|Frank Langella|Michael Zegen|James Rebhorn
15092,Jason Statham|Amy Smart|Dwight Yoakam|Efren Ramirez|Julanne Chidi Hill
19898,Ben Foster|Dennis Quaid|Cam Gigandet|Antje Traue|Cung Le
25475,Mae Whitman|Jesse McCartney|Jane Horrocks|Lucy Liu|Raven-SymonÃ©
16871,Alison Lohman|Justin Long|Lorna Raver|Dileep Rao|David Paymer
37707,Adrien Brody|Sarah Polley|Delphine ChanÃ©ac|David Hewlett|Abigail Chu
13811,Nicolas Cage|Rose Byrne|Chandler Canterbury|Ben Mendelsohn|Nadia Townsend
17431,Sam Rockwell|Kevin Spacey|Dominique McElligott|Rosie Shaw|Adrienne Shaw
19585,Sam Rockwell|PenÃ©lope Cruz|Tracy Morgan|Jon Favreau|Steve Buscemi
19824,Jonathan Bennett|Kristin Cavallari|Jerry Shea|Nestor Aaron Absera|Steve Talley
18487,Denzel Washington|John Travolta|Luis GuzmÃ¡n|Victor Gojcaj|John Turturro
23082,Ricky Gervais|Jennifer Garner|Jonah Hill|Louis C.K.|Jeffrey Tambor
20048,Isla Fisher|Hugh Dancy|Krysten Ritter|Joan Cusack|John Goodman
12556,Matthew McConaughey|Jennifer Garner|Michael Douglas|Breckin Meyer|Lacey Chabert
18501,Gerard Butler|Michael C. Hall|Logan Lerman|Amber Valletta|Terry Crews
19543,John Rhys-Davies|Crystal Allen|Linden Ashby|Danny Midwinter|Calin Stanciu
31011,Jared Leto|Diane Kruger|Linh Äan Pháº¡m|Sarah Polley|Rhys Ifans
19899,Vince Vaughn|Malin Ã…kerman|Jason Bateman|Kristen Bell|Jon Favreau
7445,Tobey Maguire|Jake Gyllenhaal|Natalie Portman|Sam Shepard|Mare Winningham
20766,Viggo Mortensen|Kodi Smit-McPhee|Charlize Theron|Robert Duvall|Guy Pearce
15512,Seth Rogen|Reese Witherspoon|Hugh Laurie|Paul Rudd|Kiefer Sutherland
24469,Katie Jarvis|Michael Fassbender|Kierston Wareing|Rebecca Griffiths|Harry Treadaway
24803,Meryl Streep|Amy Adams|Stanley Tucci|Chris Messina|Linda Emond
28211,Julianne Moore|Liam Neeson|Amanda Seyfried|Max Thieriot|R. H. Thomson
11322,Christian Bale|Johnny Depp|Giovanni Ribisi|Billy Crudup|Marion Cotillard
25472,Cedric the Entertainer|Andy Richter|Carl Reiner|David Schwimmer|Danny Jacobs
19994,Megan Fox|Amanda Seyfried|Johnny Simmons|Adam Brody|J.K. Simmons
21208,Vera Farmiga|Peter Sarsgaard|Isabelle Fuhrman|CCH Pounder|Jimmy Bennett
23706,Sandra Bullock|Thomas Haden Church|Bradley Cooper|Ken Jeong|DJ Qualls
19912,Bobby Campo|Shantel VanSanten|Nick Zano|Haley Webb|Krista Allen
23398,Zachary Levi|David Cross|Jason Lee|Justin Long|Matthew Gray Gubler
36419,Liam Neeson|Justin Long|Christina Ricci|Josh Charles|Chandler Canterbury
10521,Anne Hathaway|Kate Hudson|Bryan Greenberg|Chris Pratt|Steve Howey
25793,Gabourey Sidibe|Mo'Nique|Paula Patton|Mariah Carey|Lenny Kravitz
16995,Russell Crowe|Ben Affleck|Rachel McAdams|Robin Wright|Jason Bateman
13788,Odette Annable|Gary Oldman|Meagan Good|Cam Gigandet|Idris Elba
12572,Natalie Portman|Shia LaBeouf|Orlando Bloom|Christina Ricci|Hayden Christensen
16538,Paul Rudd|Rashida Jones|Jason Segel|Sarah Burns|Jaime Pressly
11323,Matt Damon|Scott Bakula|Joel McHale|Melanie Lynskey|Ann Dowd
13836,Dwayne Johnson|AnnaSophia Robb|Alexander Ludwig|Carla Gugino|Chris Marquette
28355,RenÃ©e Zellweger|Jodelle Ferland|Ian McShane|Kerry O'Malley|Callum Keith Rennie
18947,Tom Sturridge|Philip Seymour Hoffman|Rhys Ifans|Bill Nighy|Emma Thompson
23823,Tom Frederic|Janet Montgomery|Louise Cliffe|Gil Kolirin|Jake Curran
19901,Ethan Hawke|Sam Neill|Willem Dafoe|Claudia Karvan|Isabel Lucas
24420,Eric Bana|Rachel McAdams|Michelle Nolden|Arliss Howard|Ron Livingston
13532,Sam Huntington|Chris Marquette|Dan Fogler|Jay Baruchel|Kristen Bell
17609,Willem Dafoe|Charlotte Gainsbourg|Storm Acheche SahlstrÃ¸m
49391,Maggie Smith|Dominic West|Timothy Spall|Alexander Nathan Etel|Pauline Collins
25643,Aaron Eckhart|Jennifer Aniston|Judy Greer|Martin Sheen|Deirdre Blades
13455,Dakota Fanning|Camilla Belle|Chris Evans|Djimon Hounsou|Maggie Siff
26390,Richard Gere|Don Cheadle|Ethan Hawke|Wesley Snipes|Vincent D'Onofrio
22804,Tobin Bell|Costas Mandylor|Betsy Russell|Mark Rolston|Peter Outerbridge
18320,Emily Blunt|Jim Broadbent|Mark Strong|Paul Bettany|Miranda Richardson
12573,Michael Stuhlbarg|Richard Kind|Fred Melamed|Sari Lennick|Aaron Wolff
12403,Milla Jovovich|Timothy Olyphant|Steve Zahn|Chris Hemsworth|Anthony Ruivivar
19918,Ashton Kutcher|Anne Heche|Margarita Levieva|Sebastian Stan|Ashley Johnson
22787,Kate Beckinsale|Gabriel Macht|Tom Skerritt|Columbus Short|Shawn Doyle
14254,Emily Browning|Arielle Kebbel|David Strathairn|Elizabeth Banks|Maya Massar
17740,Jessica Biel|Eddie Redmayne|Forest Whitaker|Ray Liotta|Patrick Swayze
8952,Jim Carrey|Ewan McGregor|Leslie Mann|Rodrigo Santoro|Brennan Brown
34647,Nathaniel Brown|Paz de la Huerta|Cyril Roy|Masato Tanno|Jesse Kuhn
34653,Colin Firth|Julianne Moore|Nicholas Hoult|Matthew Goode|Paulette Lamori
17134,John Cena|Ashley Scott|Brian J. White|Aidan Gillen|Steve Harris
15809,Ross McCall|Graham McTavish|Treva Etienne|Luke Massy|Nicky Holender
20453,Aamir Khan|Kareena Kapoor|Madhavan|Sharman Joshi|Boman Irani
8373,Shia LaBeouf|Megan Fox|Josh Duhamel|Rainn Wilson|Tyrese Gibson
10313,George Clooney|Ewan McGregor|Jeff Bridges|Kevin Spacey|Robert Patrick
19265,Larry David|Evan Rachel Wood|Adam Brooks|Michael McKean|Lyle Kanouse
22832,Rain|Naomie Harris|Sung Kang|Randall Duk Kim|Rick Yune
23367,Vanessa Hudgens|Aly Michalka|Gaelan Connell|Lisa Kudrow|Scott Porter
16523,Max Records|Catherine Keener|Lauren Ambrose|James Gandolfini|Catherine O'Hara
22897,Meryl Streep|Alec Baldwin|Steve Martin|Lake Bell|Mary Kay Place
28891,Anna Kendrick|Paul Wesley|Tania Raymonde|Olivia Dawn York|Jeff Daniel Phillips
16258,Chris Carmack|Rachel Miner|Melissa Jones|Kevin Yon|Lynch R. Travis
19840,Hayden Panettiere|Paul Rust|Lauren London|Lauren Storm|Jack Carpenter
22327,Michael Cera|Zach Galifianakis|Justin Long|Ray Liotta|Steve Buscemi
18162,Will Ferrell|Anna Friel|Danny McBride|Jorma Taccone|Matt Lauer
22954,Morgan Freeman|Matt Damon|Tony Kgoroge|Patrick Mofokeng|Matt Stern
16866,Dwayne Johnson|Seann William Scott|Jessica Biel|Justin Long|Gary Oldman
23488,Ben Barnes|Colin Firth|Rebecca Hall|Emilia Fox|Ben Chaplin
18781,Virginia Madsen|Kyle Gallner|Martin Donovan|Amanda Crew|Elias Koteas
26123,Eugene Levy|Bug Hall|Kevin M. Horton|Brandon Hardesty|Beth Behrs
17445,Christopher Meloni|Victor Garber|Michael Madsen|Tricia Helfer|John Larroquette
24056,Ving Rhames|Robert Carlyle|Ian Somerhalder|Kelly Hu|Liam Cunningham
17610,Jack Black|Michael Cera|Olivia Wilde|Oliver Platt|David Cross
39800,Ally Sheedy|Paul Reubens|Shirley Henderson|Allison Janney|Michael Kenneth Williams
38448,Colin Farrell|Alicja Bachleda-CuruÅ›|Dervla Kirwan|Alison Barry|Marion O'Dwyer
36970,Pierce Brosnan|Jacques Perrin|Rie Miyazawa|Aldo Baglio|Matthias Brandt
14435,Jensen Ackles|Jaime King|Kerr Smith|Betsy Rue|Edi Gathegi
26505,Freddie Highmore|Mia Farrow|Logan Miller|Robert Stanton|Penny Balfour
105077,Edward James Olmos|Dean Stockwell|Michael Trucco|Grace Park|Michael Hogan
62320,Glenn Close|Yann Arthus-Bertrand|Jacques Gamblin|Salma Hayek
22949,Robin Williams|John Travolta|Seth Green|Justin Long|Matt Dillon
26715,Julia Voth|Erin Cummings|America Olivo|Michael Hurst|Kevin Sorbo
26428,Rachel Weisz|Max Minghella|Oscar Isaac|Ashraf Barhom|Michael Lonsdale
24238,Toni Collette|Philip Seymour Hoffman|Eric Bana|Barry Humphries|Bethany Whitmore
22821,"Sean Patrick Flanery|Norman Reedus|Billy Connolly|Clifton Collins, Jr.|Julie Benz"
11699,Nicolas Cage|Eva Mendes|Val Kilmer|Fairuza Balk|Shawn Hatosy
8054,Christopher Plummer|Heath Ledger|Johnny Depp|Jude Law|Colin Farrell
18476,"Dennis Quaid|Zhang Ziyi|Lou Taylor Pucci|Clifton Collins, Jr.|Barry Shabaka Henley"
4597,Columbus Short|Laurence Fishburne|Skeet Ulrich|Amaury Nolasco|Matt Dillon
25769,Lou Taylor Pucci|Chris Pine|Piper Perabo|Emily VanCamp|Christopher Meloni
30432,Simon Abkarian|Virginie Ledoyen|Robinson StÃ©venin|Lola Naymark|Adrien Jolivet
45781,Steve Talley|David Ellison|Dean Cameron|Christopher Showerman
37269,Melissa Joan Hart|Joey Lawrence|Nicole Tubiola|Burgess Jenkins|Jason MacDonald
24418,John C. Reilly|Josh Hutcherson|Chris Massoglia|Patrick Fugit|Salma Hayek
15257,Fred Tatasciore|Bryce Johnson|Steve Blum|Nolan North|Michael Adamthwaite
12834,Susan Sarandon|Richard Dreyfuss|Keri Russell|Melanie Lynskey|Edward Norton
24684,Carey Mulligan|Olivia Williams|Peter Sarsgaard|Alfred Molina|Cara Seymour
20829,Adam Sandler|Seth Rogen|Leslie Mann|Eric Bana|Jonah Hill
39414,Jeff Daniels|Emma Stone|Ryan Reynolds|Lisa Kudrow|Kieran Culkin
22947,George Clooney|Vera Farmiga|Anna Kendrick|Jason Bateman|Melanie Lynskey
16577,Nicolas Cage|Kristen Bell|Bill Nighy|Donald Sutherland|Freddie Highmore
4959,Clive Owen|Naomi Watts|Armin Mueller-Stahl|Ulrich Thomsen|BrÃ­an F. O'Byrne
26466,Melissa George|Liam Hemsworth|Emma Lung|Rachael Carpani|Michael Dorman
45650,Chris Massoglia|Haley Bennett|Nathan Gamble|Bruce Dern|Teri Polo
28510,Jean-Claude Van Damme|Dolph Lundgren|Andrei Arlovski|Mike Pyle|Corey Johnson
13804,Vin Diesel|Paul Walker|Jordana Brewster|Michelle Rodriguez|John Ortiz
44028,Malcolm McDowell|Iggy Pop|Henry Rollins|Alice Cooper|Mike Lobell
45806,Stephen Rea|Lotte Verbeek|Tom Charlfa|Ann Marie Horan
22074,Michael Moore|Thora Birch|William Black|Elijah Cummings|Baron Hill
19851,Drew Barrymore|Jessica Lange|Jeanne Tripplehorn|Ken Howard|Kenneth Welsh
14979,Morgan Freeman|Antonio Banderas|Radha Mitchell|Robert Forster|Rade Serbedzija
8880,Benicio del Toro|Catalina Sandino Moreno|Franka Potente|DemiÃ¡n Bichir|Ã“scar Jaenada
24150,Scout Taylor-Compton|Sheri Moon Zombie|Tyler Mane|Chase Wright Vanek|Brad Dourif
25833,Rebekah Kochan|Daniel Skelton|Chris Salvatore|Michael E.R. Walker|Julia Cho
16991,Seth Rogen|Anna Faris|Michael PeÃ±a|Ray Liotta|Collette Wolfe
38842,Luke Wilson|Giovanni Ribisi|Gabriel Macht|James Caan|Jacinda Barrett
18126,Miley Cyrus|Billy Ray Cyrus|Emily Osment|Jason Earles|Taylor Swift
17336,Channing Tatum|Terrence Howard|Zulay Henao|Roger Guenveur Smith|Brian J. White
15357,Cyril Raffaelli|David Belle|Philippe Torreton|Daniel Duval|Elodie Yung
18131,Heather Graham|Jerry O'Connell|John Corbett|Lara Flynn Boyle|Katie Finneran
20856,Carter Jenkins|Austin Butler|Kevin Nealon|Robert Hoffman|Doris Roberts
27135,Josh Lucas|Lena Headey|Brian Cox|Beatrice Miller|Dallas Roberts
22051,Hugh Dancy|Rose Byrne|Peter Gallagher|Amy Irving|Frankie Faison
34480,Shauna Macdonald|Natalie Mendoza|Gavin O'Herlihy|Krysten Cummings|Josh Dallas
21407,Josh Stewart|Michael Reilly Burke|Andrea Roth|Juan FernÃ¡ndez|Madeline Zima
9503,John Goodman|Johanna Wokalek|David Wenham|Iain Glen|Edward Petherbridge
29483,Ben Mendelsohn|Rachel Griffiths|Sophie Lowe|Bryan Brown|Maeve Dermody
31723,Carla Gugino|Adrianne Palicki|Connie Britton|Marley Shelton|Garcelle Beauvais
22824,Milla Jovovich|Will Patton|Hakeem Kae-Kazim|Corey Johnson|Enzo Cilenti
35939,Romola Garai|Bill Nighy|Julie Christie|Eddie Redmayne|Juno Temple
36691,Michael Douglas|Jesse Eisenberg|Susan Sarandon|Mary-Louise Parker|Jenna Fischer
35052,Eva Green|Juno Temple|MarÃ­a Valverde|Imogen Poots|Ellie Nunn
71883,Takuya Kimura|Yu Aoi|Tadanobu Asano|Takeshi Aono|Tatsuya GashÃ»in
42171,Archie Panjabi|Omid Djalili|Igal Naor|Stewart Scudamore|James Floyd
38542,Gemma Arterton|Martin Compston|Eddie Marsan
16558,Clive Owen|Julia Roberts|Paul Giamatti|Tom Wilkinson|Lisa Roberts Gillan
53729,Rumer Willis|Kristin Cavallari|Tania Raymonde|Rob Schneider|Ryan Merriman
22855,Kevin Conroy|Tim Daly|Clancy Brown|LeVar Burton|Xander Berkeley
28739,Rider Strong|Noah Segan|Alexi Wasser|Rusty Kelley|Marc Senter
22640,Kevin Spacey|Mark Webber|Keke Palmer|Jack Huston|Pell James
13975,Tommy Lee Jones|John Goodman|Peter Sarsgaard|Kelly Macdonald|Mary Steenburgen
14749,Diedrich Bader|Field Cate|Kendall Cross|Mike Dopud|Jason Earles
15359,Keri Russell|Nathan Fillion|Alfred Molina|Rosario Dawson|Virginia Madsen
29963,Abbie Cornish|Ben Whishaw|Paul Schneider|Kerry Fox|Edie Martin
80527,Richard Dean Anderson|Michael Shanks|Amanda Tapping|Christopher Judge|Don S. Davis
26920,Romano Orzari|Manuel Tadros|Jesse Rath|Devon Bostick|Alex Ivanovici
25602,Scott Adkins|Todd Jensen|Tsuyoshi Ihara|Mika Hijii|Togo Igawa
24833,George Wendt|Craig Anton|Charisse Baker|Andrew Astor|Danny Woodburn
16614,Jesse Eisenberg|Kristen Stewart|Martin Starr|Kristen Wiig|Bill Hader
12569,Jason Bateman|Mila Kunis|Kristen Wiig|Ben Affleck|J.K. Simmons
22620,Frank Welker|Hayley Kiyoko|Kate Melton|Nick Palatas|Robbie Amell
34769,Woody Harrelson|Kat Dennings|Elias Koteas|Sandra Oh|Clark Johnson
30844,Estella Warren|Rhett Giles|Victor Parascos|Vanessa Gray|Tony Bellette
23568,Rob Schneider|Jenna Dewan|Chase Ryan Jeffery|Brianne Davis|Elan Moss-Bachrach
10197,Judi Dench|Daniel Day-Lewis|Marion Cotillard|PenÃ©lope Cruz|Sophia Loren
291092,David Morrissey|Lisa Howard|Chris Walker|Shaun Dooley|Jim Carter
28089,Ben Foster|Woody Harrelson|Jena Malone|Eamonn Walker|Samantha Morton
19904,Dylan Walsh|Sela Ward|Penn Badgley|Amber Heard|Sherry Stringfield
28677,Oliver James|Kristopher Turner|Rik Young|Madison Riley|Amber McDonald
19255,John Krasinski|Maya Rudolph|Carmen Ejogo|Catherine O'Hara|Jeff Daniels
23049,Nia Vardalos|Richard Dreyfuss|Alexis Georgoulis|Alistair McGowan|Harland Williams
10024,Cameron Diaz|Alec Baldwin|Abigail Breslin|Joan Cusack|Sofia Vassilieva
45098,Lee Bo-young|Lee Beom-soo|Jong-hak Choi|Wung-hoe Gu|Cheol-hyeong Im
38780,Brendan Fletcher|Shaun Sipos|Michael ParÃ©|Lynda Boyd|Matt Frewer
23128,Joe Chisholm|Mandy-Rae Cruikshank|Charles Hambleton|Simon Hutchins|Kirk Krack
17332,Robert Downey Jr.|Jamie Foxx|Catherine Keener|Nelsan Ellis|Michael Bunin
278604,Seth MacFarlane|Alex Borstein|Seth Green|Mila Kunis|H. Jon Benjamin
13207,Derek Mears|Jared Padalecki|Danielle Panabaker|Amanda Righetti|Travis Van Winkle
32395,Pierce Brosnan|Susan Sarandon|Carey Mulligan|Aaron Taylor-Johnson|Johnny Simmons
15577,Harrison Ford|Ray Liotta|Ashley Judd|Jim Sturgess|Cliff Curtis
18405,Tony Goldwyn|Monica Potter|Sara Paxton|Martha MacIsaac|Spencer Treat Clark
37080,Naomi Watts|Samuel L. Jackson|Annette Bening|Carla Gallo|Kerry Washington
34003,Michael Sinterniklaas|Wayne Grayson|Sam Riegel|Frank Frankson|Darren Dunstan
25941,Michael Caine|Emily Mortimer|Iain Glen|Lee Oakes|Liam Cunningham
19959,Bruce Willis|Radha Mitchell|Rosamund Pike|James Cromwell|Ving Rhames
34626,Iko Uwais|Sisca Jessica|Christine Hakim|Mads Koudal|Yusuf Aulia
22164,Michael Jai White|Julian Sands|Eamonn Walker|Dante Basco|Nona Gaye
19794,Lindsay Lohan|Aaron Yoo|Cheryl Hines|Janeane Garofalo|Bonnie Somerville
15268,Kristin Kreuk|Chris Klein|Neal McDonough|Michael Clarke Duncan|Moon Bloodgood
15189,Emma Roberts|Jake T. Austin|Don Cheadle|Johnny Simmons|Kyla Pratt
30431,Paul Bettany|Jennifer Connelly|Martha West|Jeremy Northam|Toby Jones
25968,Sarah Michelle Gellar|David Thewlis|Jonathan Tucker|Erika Christensen|Melissa Leo
16418,Kelly Sheridan|Anna Cummer|Kelly Metzger|Tabitha St. Germain|Cathy Weseluck
29917,Luke Mably|Adar Beck|Chris Carey|Gemma Chan|Nathalie Cox
17335,BeyoncÃ© Knowles|Idris Elba|Ali Larter|Jerry O'Connell|Bonnie Perlman
11928,Vincent Gallo|Maribel VerdÃº|Klaus Maria Brandauer|Alden Ehrenreich|Silvia PÃ©rez
25754,David Anders|Kandyse McClure|Daniel Newman|Preston Bailey|Lexie Behr
26583,Steven Seagal|Luce Rains|Liezl Carstens|Kisha Sierra|Arron Shiver
18238,James Corden|Mathew Horne|Paul McGann|MyAnna Buring|Vera Filatova
29182,Ray Winstone|John Hurt|Ian McShane|Tom Wilkinson|Joanne Whalley
60821,Catherine Bell|Chris Potter|Matthew Knight|Hannah Endicott-Douglas|Catherine Disher
22798,Ellen Page|Landon Pigg|Drew Barrymore|Sarah Habel|Shannon Eagen
46584,Jay Baruchel|Emily Hampshire|GeneviÃ¨ve Bujold|Colm Feore|Jessica ParÃ©
36800,Juliette Lewis|Udo Kier|Stellan SkarsgÃ¥rd|Shanti Roney|Vincent Gallo
19833,Peter Capaldi|Tom Hollander|Gina McKee|James Gandolfini|Chris Addison
13576,Michael Jackson|Orianthi|Kenny Ortega|Dorian Holley|Patrick Woodroffe
32868,Adam Scott|Brittany Snow|Alex Frost|J.K. Simmons|Vittorio Brahm
36811,James McAvoy|Christopher Plummer|Helen Mirren|Paul Giamatti|Anne-Marie Duff
52799,Tatiana Astengo|Manolo Cardona|Cristian Mercado
19823,Christian Slater|Emmanuelle Vaugier|Wes Bentley|Robert Benz|Darla Biccum
22084,Emily Osment|David Henrie|Jason Earles|Jonathan Keltz
8284,Isaach De BankolÃ©|Tilda Swinton|Bill Murray|Gael GarcÃ­a Bernal|John Hurt
26035,Hilary Duff|Evan Ross|Ellen Burstyn|Michael Murphy|Tsianina Joelson
32985,James Purefoy|Pete Postlethwaite|Alice Krige|Mackenzie Crook|Max von Sydow
32678,50 Cent|Tamer Hassan|Danny Dyer|Blake Ritson|EsmÃ© Bianco
29426,Alan van Sprang|Kenneth Welsh|Kathleen Munroe|Devon Bostick|Richard Fitzpatrick
21724,Shoshana Bush|Damon Wayans Jr.|Essence Atkins|Chris Elliott|David Alan Grier
17577,Cuba Gooding Jr.|Ray Winstone|Ron Perlman|Taryn Manning|Stephanie Jacobsen
291081,Andrew Garfield|David Morrissey|John Henshaw|Anthony Flanagan|Warren Clarke
23566,Kelly Sheridan|Tim Curry|Kira Tozer|Willow Johnson|Dorla Bell
2080,Hugh Jackman|Liev Schreiber|Danny Huston|Lynn Collins|Ryan Reynolds
14141,Randy Quaid|Seann William Scott|Leonor Varela|Allen Evangelista|Emilee Wallace
53985,Seth Rogen|Reese Witherspoon|Hugh Laurie|Will Arnett|Kiefer Sutherland
33974,Gael GarcÃ­a Bernal|Michelle Williams|Marife Necesito|Sophie Nyweide|Tom McCarthy
17532,Daveigh Chase|Elizabeth Berkley|Briana Evigan|James Lafferty|Ed Westwick
176241,Wentworth Miller|Sarah Wayne Callies|Dominic Purcell|Jodi Lyn O'Keefe|Amaury Nolasco
16652,G.K. Bowes|Kelly Brewster|Doug Erholtz|Jennie Fahn|Helen Niedwick
37178,Nikolaj Coster-Waldau|Kerry BishÃ©|Joy Bryant|Jose Pablo Cantillo|Ritchie Coster
71866,Rooney Mara|Georgia King|Brie Larson|Amy Ferguson|Antonia Steinberg
24804,Michael Jai White|Arsenio Hall|Tommy Davidson|Kevin Chapman|Richard Edson
23410,Val Kilmer|Martha MacIsaac|Aaron Ashmore|Kyle Schmid|Anne Marie DeLuise
28053,Andy GarcÃ­a|Julianna Margulies|Steven Strait|Dominik GarcÃ­a-Lorido|Ezra Miller
28118,Helena Bonham Carter|Rob Brydon|Robbie Coltrane|James Corden|John Hurt
26963,Evan McGuire|Brendan Gleeson|Liam Hourican|Mick Lally|Michael McGrath
8915,Hilary Swank|Richard Gere|Aaron Abrams|Ewan McGregor|Christopher Eccleston
14853,Stephen Amell|Greg Bryk|Stephen Patrick Dunn|Lynley Hall|Lance Henriksen
33997,Liya Kebede|Sally Hawkins|Craig Parkinson|Meera Syal|Anthony Mackie
24480,Tony Fucile|Lori Richardson
21467,Josef Hader|Josef Bierbichler|Birgit Minichmayr|Christoph Luser|Pia Hierzegger
14711,Samuel L. Jackson|Lucy Liu|Mark Hamill|Grey Griffin|Zachary Gordon
36939,Gillian Anderson|Heather Graham|Amanda Seyfried|Alan Cumming|Danny Huston
16325,Shane West|Edward Burns|Ving Rhames|Martin Sheen|Steven Elder
25137,Michael Douglas|Jesse Metcalfe|Amber Tamblyn|Joel David Moore|Orlando Jones
52505,Natalie Portman|Lisa Kudrow|Lauren Ambrose|Anthony Rapp|Scott Cohen
33788,Sarah Michelle Gellar|Lee Pace|Michael Landes|William B. Davis|Tuva Novotny
49522,Martin Freeman|Ashley Jensen|Marc Wootton|Pam Ferris|Jason Watkins
25846,Francesco Scianna|Margareth MadÃ¨|Raoul Bova|Giorgio Faletti|Leo Gullotta
24589,Bob Peterson|Delroy Lindo|Jerome Ranft|Ed Asner|Jordan Nagai
41360,Isaac C. Singleton Jr.|Clark Bartram|Damion Poitier|Simon Potter|Erin Gray
22805,Uma Thurman|Minnie Driver|Anthony Edwards|David Schallipp|Matthew Schallipp
14536,RenÃ©e Zellweger|Harry Connick Jr.|J.K. Simmons|Siobhan Fallon|Mike O'Brien
12404,Zac Efron|Claire Danes|Christian McKay|Imogen Poots|Zoe Kazan
25132,Jimmy Bennett|Kat Dennings|Jolie Vanier|William H. Macy|James Spader
44027,Michael Shannon|Willem Dafoe|ChloÃ« Sevigny|Brad Dourif|Michael PeÃ±a
61872,Caterina Scorsone|Kathy Bates|Andrew-Lee Potts|Matt Frewer|Philip Winchester
19556,Zach Cregger|Trevor Moore|Raquel Alessi|Craig Robinson|Molly Stanton
