id,original_title,release_date,release_year,runtime,vote_average
10481,102 Dalmatians,2000-10-07,2000,100,5.0
12107,Nutty Professor II: The Klumps,2000-07-27,2000,106,4.8
34729,Our Lips Are Sealed,2000-05-18,2000,89,5.4
4967,Keeping the Faith,2000-04-14,2000,127,5.7
5833,Casper's Haunted Christmas,2000-10-31,2000,84,5.4
10383,Lost Souls,2000-10-13,2000,97,4.2
10384,Supernova,2000-01-14,2000,91,4.7
110147,The 10th Kingdom,2000-02-25,2000,417,7.3
5458,Cruel Intentions 2,2000-11-09,2000,87,4.5
876,Frank Herbert's Dune,2000-12-03,2000,292,6.5
10862,Bounce,2000-11-15,2000,106,5.2
6521,The Contender,2000-10-13,2000,126,6.4
10642,Loser,2000-07-21,2000,98,5.2
10564,Where the Heart Is,2000-04-27,2000,120,6.6
10480,Nurse Betty,2000-09-08,2000,108,5.5
11983,Proof of Life,2000-12-08,2000,135,5.8
11398,The Art of War,2000-08-23,2000,117,5.7
16222,Whatever It Takes,2000-03-31,2000,94,5.0
11004,Wonder Boys,2000-02-22,2000,111,6.4
4244,The Kid,2000-07-07,2000,104,5.9
9519,Chopper,2000-06-21,2000,94,6.7
16340,Rugrats In Paris,2000-09-14,2000,78,5.8
12211,Highlander: Endgame,2000-09-01,2000,87,4.3
14736,Love & Basketball,2000-04-21,2000,124,7.3
10597,Kevin and Perry Go Large,2000-04-20,2000,82,4.7
10035,100 Girls,2000-09-01,2000,94,5.7
14629,Woman on Top,2000-09-22,2000,92,5.3
11826,Sexy Beast,2000-09-13,2000,89,6.8
10391,Bless the Child,2000-08-11,2000,107,4.6
18041,Gossip,2000-04-21,2000,90,5.3
10876,Quills,2000-11-22,2000,124,6.4
318,The Million Dollar Hotel,2000-02-09,2000,122,5.5
1831,The Next Best Thing,2000-03-03,2000,108,3.6
31067,Fail Safe,2000-04-09,2000,86,6.3
11849,Dungeons & Dragons,2000-12-08,2000,107,3.9
9456,The Crow: Salvation,2000-10-31,2000,102,4.9
16888,The Ladies Man,2000-10-13,2000,84,5.4
9791,Animal Factory,2000-08-01,2000,94,6.4
10688,Hamlet,2000-05-12,2000,112,5.0
10562,Under Suspicion,2000-09-24,2000,110,6.0
20697,Ready to Rumble,2000-04-07,2000,107,4.4
12490,Ordinary Decent Criminal,2000-01-07,2000,93,5.8
10560,Center Stage,2000-05-12,2000,115,7.0
5001,Before Night Falls,2000-09-03,2000,134,5.5
41275,Python,2000-08-09,2000,99,3.5
2621,Return to Me,2000-04-07,2000,115,5.5
18884,Nuremberg,2000-07-16,2000,180,6.5
11531,Book of Shadows: Blair Witch 2,2000-10-27,2000,90,4.3
10472,Down to You,2000-01-21,2000,91,4.7
2360,Saving Grace,2000-01-24,2000,93,6.2
22597,The Broken Hearts Club: A Romantic Comedy,2000-02-01,2000,94,5.8
36897,PokÃ©mon: Mewtwo Returns,2000-12-30,2000,63,5.9
919,Blood: The Last Vampire,2000-11-18,2000,48,6.7
18074,Duets,2000-09-09,2000,112,5.3
10416,What Planet Are You From?,2000-03-03,2000,105,5.4
48246,Alvin and the Chipmunks Meet the Wolfman,2000-08-29,2000,77,6.4
25166,Drowning Mona,2000-03-03,2000,96,4.5
16225,Heavy Metal 2000,2000-04-19,2000,88,5.3
29076,Gun Shy,2000-02-04,2000,101,5.1
12597,Hellraiser: Inferno,2000-10-03,2000,99,5.3
40466,Crocodile,2000-12-26,2000,93,5.3
4226,Shriek If You Know What I Did Last Friday the Thirteenth,2000-10-17,2000,86,5.1
27723,Psycho Beach Party,2000-08-06,2000,95,5.3
21311,I Dreamed of Africa,2000-05-05,2000,114,5.0
22230,Happy Accidents,2000-01-25,2000,110,6.3
48617,Father and Daughter,2000-01-01,2000,8,6.9
14805,Bait,2000-09-14,2000,119,6.2
36657,X-Men,2000-07-13,2000,104,6.6
19348,Girlfight,2000-01-22,2000,110,6.3
28031,If These Walls Could Talk 2,2000-03-05,2000,96,5.7
41282,Skipped Parts,2000-06-06,2000,100,6.7
9011,The Prophecy 3: The Ascent,2000-03-14,2000,103,4.7
4369,Juste une question d'amour,2000-01-01,2000,88,7.5
14195,Cecil B. Demented,2000-05-17,2000,87,5.6
51861,Jet Set,2000-06-14,2000,105,3.9
12806,Nico and Dani,2000-05-18,2000,91,4.8
10763,Dr. T and the Women,2000-09-13,2000,121,4.4
10641,Autumn in New York,2000-08-11,2000,103,5.8
29946,The Golden Bowl,2000-05-14,2000,130,5.8
29572,The Man Who Cried,2000-08-29,2000,96,5.5
16275,Dave Chappelle: Killin' Them Softly,2000-01-01,2000,57,8.5
5257,The Dish,2000-07-11,2000,101,6.2
18168,About Adam,2000-01-28,2000,105,5.1
27745,The Filth and the Fury,2000-03-29,2000,108,7.0
12619,Cherry Falls,2000-08-25,2000,92,4.3
18002,"Love, Honour and Obey",2000-04-07,2000,103,6.4
10697,Le goÃ»t des autres,2000-03-01,2000,112,6.4
10978,Jalla! Jalla!,2000-12-22,2000,88,6.1
18394,Essex Boys,2000-07-14,2000,102,5.5
13539,Here On Earth,2000-03-23,2000,96,6.1
36234,Timecode,2000-03-22,2000,97,5.5
10783,Lucky Numbers,2000-10-27,2000,105,4.6
15489,Snow Day,2000-02-11,2000,89,4.6
17908,My Dog Skip,2000-01-14,2000,95,6.1
29512,Bruiser,2000-02-13,2000,99,5.0
101514,Quints,2000-08-18,2000,83,5.1
19349,The Up in Smoke Tour,2000-12-02,2000,119,7.5
36968,Life-Size,2000-03-05,2000,101,5.2
18011,Leprechaun in the Hood,2000-03-28,2000,90,4.6
12509,Pollock,2000-09-06,2000,122,6.3
10898,The Little Mermaid II: Return to the Sea,2000-08-30,2000,72,6.0
24100,The Little Vampire,2000-10-27,2000,95,6.4
197725,John Henry,2000-05-27,2000,10,7.5
10873,Shadow of the Vampire,2000-05-15,2000,92,5.9
37302,Left Behind,2000-10-30,2000,96,4.4
17208,Paradise Lost 2: Revelations,2000-07-28,2000,130,6.7
20410,Scooby-Doo and the Alien Invaders,2000-01-01,2000,74,6.1
17711,The Adventures of Rocky & Bullwinkle,2000-06-30,2000,88,4.0
742,Tillsammans,2000-08-25,2000,106,5.9
15723,The Big Kahuna,2000-04-28,2000,90,6.5
14295,You Can Count on Me,2000-11-17,2000,111,6.1
21355,All the Pretty Horses,2000-12-11,2000,117,5.5
10394,Gangster No. 1,2000-06-09,2000,103,5.8
60587,The Audrey Hepburn Story,2000-03-27,2000,133,5.3
36380,Chlopaki nie placza,2000-02-25,2000,90,7.3
46406,Mission Kashmir,2000-10-27,2000,0,5.7
20993,Ð‘Ñ€Ð°Ñ‚ 2,2000-01-01,2000,122,7.4
21991,State and Main,2000-08-26,2000,102,5.7
26450,Phantom of the Megaplex,2000-11-10,2000,89,5.5
92208,Mom's Got a Date With a Vampire,2000-10-13,2000,85,5.4
17856,"Ali G, Aiii",2000-11-20,2000,103,5.8
48868,The World of Stainboy,2000-01-01,2000,30,6.3
10385,Hanging Up,2000-02-16,2000,94,5.2
32536,Rejected,2000-07-25,2000,9,7.0
36047,The In Crowd,2000-07-19,2000,105,5.2
97351,Phir Bhi Dil Hai Hindustani,2000-01-21,2000,168,7.2
20438,The Tao of Steve,2000-08-04,2000,87,5.5
18292,George Washington,2000-10-01,2000,89,4.9
44756,Is It Fall Yet?,2000-08-27,2000,75,7.3
78,Blade Runner,1982-06-25,1982,117,7.7
601,E.T. the Extra-Terrestrial,1982-04-03,1982,115,7.2
1091,The Thing,1982-06-25,1982,109,7.5
1368,First Blood,1982-10-22,1982,93,7.0
6217,Cat People,1982-04-02,1982,118,6.0
97,Tron,1982-07-09,1982,96,6.6
1371,Rocky III,1982-05-28,1982,99,6.5
609,Poltergeist,1982-06-04,1982,114,6.8
9387,Conan the Barbarian,1982-04-02,1982,129,6.5
150,48 Hrs.,1982-12-07,1982,96,6.1
154,Star Trek II: The Wrath of Khan,1982-06-03,1982,113,7.0
13342,Fast Times at Ridgemont High,1982-08-13,1982,90,6.9
4193,Evil Under the Sun,1982-03-05,1982,117,6.4
11639,The Dark Crystal,1982-12-17,1982,93,7.3
12104,Pink Floyd: The Wall,1982-07-14,1982,95,7.4
783,Gandhi,1982-11-30,1982,191,7.1
9576,Tootsie,1982-12-16,1982,116,6.7
2665,Airplane II: The Sequel,1982-12-10,1982,85,5.7
262,The King of Comedy,1982-12-18,1982,109,7.2
14742,Night Shift,1982-07-30,1982,106,6.4
9699,Trail of the Pink Panther,1982-12-03,1982,96,5.7
9442,Dead Men Don't Wear Plaid,1982-05-21,1982,85,6.1
17918,Swamp Thing,1982-02-19,1982,91,5.2
11704,The Secret of NIMH,1982-06-17,1982,82,7.3
13396,The Snowman,1982-12-26,1982,26,7.1
10150,The Last Unicorn,1982-11-19,1982,92,6.7
2623,An Officer and a Gentleman,1982-07-28,1982,124,6.4
29702,Tenebre,1982-10-28,1982,110,6.0
15764,Sophie's Choice,1982-12-08,1982,151,7.1
8288,A Midsummer Night's Sex Comedy,1982-07-16,1982,88,5.9
9037,Grease 2,1982-06-11,1982,115,5.3
16281,Creepshow,1982-11-12,1982,120,6.7
15739,Annie,1982-06-18,1982,127,6.2
11314,Koyaanisqatsi,1982-06-06,1982,87,7.1
15600,Missing,1982-02-12,1982,122,7.1
32085,Vincent,1982-01-01,1982,6,7.9
11307,The World According to Garp,1982-08-13,1982,136,5.9
13945,The Sword and the Sorcerer,1982-04-01,1982,100,6.2
24740,The Entity,1982-09-30,1982,125,6.1
37917,Honkytonk Man,1982-12-15,1982,122,5.2
11541,The Year of Living Dangerously,1982-12-17,1982,115,6.7
23805,The Toy,1982-12-10,1982,102,5.6
9728,Friday the 13th Part III,1982-08-13,1982,95,5.7
11564,Class of 1984,1982-08-20,1982,98,6.4
10676,Halloween III: Season of the Witch,1982-10-22,1982,96,4.7
24226,The Verdict,1982-12-08,1982,129,7.0
27088,The Last American Virgin,1982-06-26,1982,92,6.6
12614,Victor/Victoria,1982-04-25,1982,132,6.5
10724,Firefox,1982-06-13,1982,136,5.1
22023,The Border,1982-01-29,1982,108,5.3
27150,Silent Rage,1982-04-02,1982,103,4.6
16235,Amityville II: The Possession,1982-09-24,1982,104,5.7
16363,The Best Little Whorehouse in Texas,1982-07-23,1982,114,6.3
23943,Zapped!,1982-07-23,1982,98,5.6
17590,Deathtrap,1982-03-19,1982,116,6.1
9343,Fitzcarraldo,1982-03-04,1982,158,7.2
14373,Death Wish 2,1982-02-20,1982,88,5.6
16441,The Beastmaster,1982-08-20,1982,118,6.2
11949,Monty Python Live at the Hollywood Bowl,1982-06-25,1982,77,6.2
10275,Shao Lin Si,1982-01-21,1982,95,7.2
27273,The Flight of Dragons,1982-08-17,1982,96,7.0
47886,Mil gritos tiene la noche,1982-08-23,1982,85,5.5
24266,The Man from Snowy River,1982-03-02,1982,104,6.2
47955,White Dog,1982-07-07,1982,90,5.7
27726,Q,1982-10-29,1982,93,4.7
30060,The Plague Dogs,1982-10-21,1982,103,7.5
10831,The Draughtsman's Contract,1982-10-02,1982,103,6.0
41378,Ren zhe wu di,1982-04-21,1982,107,7.1
39899,Turkey Shoot,1982-03-25,1982,93,5.3
20980,Liquid Sky,1982-08-01,1982,112,5.0
27813,Basket Case,1982-04-14,1982,91,5.8
31044,My Favorite Year,1982-10-01,1982,92,6.7
27380,Megaforce,1982-06-25,1982,99,3.0
13776,Diner,1982-04-02,1982,110,6.9
27475,The Slumber Party Massacre,1982-11-12,1982,77,6.0
49483,Oliver Twist,1982-03-23,1982,103,6.0
42251,Forbidden World,1982-05-07,1982,77,5.0
19415,Summer Lovers,1982-07-16,1982,98,5.4
31858,Made in Britain,1982-02-25,1982,76,5.8
47957,Madman,1982-01-01,1982,88,5.5
32336,Vokzal dlya Dvoikh,1982-06-06,1982,141,6.0
37165,The Truman Show,1998-06-04,1998,103,7.6
95,Armageddon,1998-07-01,1998,151,6.4
10674,Mulan,1998-06-18,1998,88,7.3
36647,Blade,1998-08-21,1998,120,6.3
115,The Big Lebowski,1998-02-15,1998,117,7.6
857,Saving Private Ryan,1998-07-24,1998,169,7.7
9732,The Lion King 2: Simba's Pride,1998-10-24,1998,81,6.6
2109,Rush Hour,1998-09-18,1998,98,6.8
9487,A Bug's Life,1998-11-25,1998,95,6.6
9837,The Prince of Egypt,1998-12-15,1998,99,6.7
8916,Antz,1998-10-02,1998,83,6.0
10216,Species II,1998-04-10,1998,93,4.4
8195,Ronin,1998-09-12,1998,122,6.6
2666,Dark City,1998-02-27,1998,100,7.0
13761,Pocahontas II: Journey to a New World,1998-08-04,1998,72,5.0
617,Wild Things,1998-03-20,1998,108,6.1
544,There's Something About Mary,1998-07-15,1998,119,6.5
846,The X Files,1998-06-19,1998,121,6.3
73,American History X,1998-10-30,1998,119,8.0
12159,What Dreams May Come,1998-10-02,1998,113,6.7
9798,Enemy of the State,1998-11-20,1998,132,6.5
9313,The Man in the Iron Mask,1998-03-12,1998,132,6.1
8656,Deep Impact,1998-05-07,1998,120,5.6
2157,Lost in Space,1998-04-03,1998,130,4.9
9631,The Negotiator,1998-07-29,1998,140,6.7
297,Meet Joe Black,1998-11-12,1998,178,6.8
944,Lethal Weapon 4,1998-07-10,1998,127,6.1
3600,I Still Know What You Did Last Summer,1998-11-13,1998,100,4.9
929,Godzilla,1998-05-19,1998,139,5.1
6435,Practical Magic,1998-10-16,1998,104,6.2
10153,Sphere,1998-02-13,1998,134,5.6
6068,Six Days Seven Nights,1998-06-12,1998,98,5.6
1878,Fear and Loathing in Las Vegas,1998-05-22,1998,118,7.1
1934,Shakespeare in Love,1998-12-11,1998,122,6.7
9342,The Mask of Zorro,1998-07-16,1998,136,6.1
10663,The Waterboy,1998-11-06,1998,90,5.8
1965,A Perfect Murder,1998-06-04,1998,107,6.3
473,Pi,1998-07-10,1998,84,6.9
795,City of Angels,1998-04-10,1998,114,6.4
9820,The Parent Trap,1998-07-28,1998,127,6.7
8741,The Thin Red Line,1998-12-25,1998,170,6.8
9745,Jack Frost,1998-12-10,1998,101,5.4
11551,Small Soldiers,1998-07-10,1998,110,6.1
3050,Doctor Dolittle,1998-06-22,1998,85,5.3
200,Star Trek: Insurrection,1998-12-10,1998,103,6.2
9489,You've Got Mail,1998-12-17,1998,119,6.2
11808,U.S. Marshals,1998-03-05,1998,131,6.1
4518,Elizabeth,1998-09-13,1998,124,6.8
1389,Out of Sight,1998-06-26,1998,123,6.3
11003,The Wedding Singer,1998-02-13,1998,95,6.4
11545,Rushmore,1998-09-17,1998,93,7.5
9454,EverAfter,1998-07-31,1998,121,6.8
10312,Patch Adams,1998-12-25,1998,115,6.9
9411,Fallen,1998-01-16,1998,124,6.5
9877,Urban Legend,1998-09-25,1998,99,5.4
18937,Quest for Camelot,1998-05-15,1998,86,6.8
10220,Rounders,1998-09-11,1998,121,6.6
4415,Les MisÃ©rables,1998-05-01,1998,134,6.7
9424,Disturbing Behavior,1998-07-24,1998,82,5.6
9447,Babe: Pig in the City,1998-11-25,1998,92,5.1
10941,Babylon 5: Thirdspace,1998-07-19,1998,94,6.2
100,"Lock, Stock and Two Smoking Barrels",1998-03-05,1998,105,7.3
11508,Addams Family Reunion,1998-09-22,1998,91,4.1
17037,I'll Be Home for Christmas,1998-11-12,1998,86,5.1
9441,Stepmom,1998-12-25,1998,124,6.9
9429,A Night at the Roxbury,1998-10-01,1998,81,6.2
547,The Horse Whisperer,1998-05-14,1998,170,7.0
9822,Mighty Joe Young,1998-12-25,1998,114,5.9
9715,Hope Floats,1998-05-29,1998,114,5.7
11932,Bride of Chucky,1998-10-16,1998,89,5.4
9945,Vampires,1998-10-30,1998,108,5.8
3682,54,1998-08-28,1998,93,5.5
9410,Great Expectations,1998-01-19,1998,111,6.5
20235,Belle's Magical World,1998-02-17,1998,92,5.8
9882,The Siege,1998-11-05,1998,116,6.0
8688,Snake Eyes,1998-08-07,1998,98,5.6
9827,Phantoms,1998-01-23,1998,91,5.1
9440,Primary Colors,1998-03-20,1998,143,5.7
10215,Sliding Doors,1998-04-23,1998,99,6.4
17337,The Land Before Time VI: The Secret of Saurus Rock,1998-12-01,1998,77,5.5
26269,Twilight,1998-03-06,1998,94,6.6
16980,The Last Days of Disco,1998-05-29,1998,113,7.0
9320,The Avengers,1998-08-13,1998,89,4.6
24793,A Knight in Camelot,1998-11-08,1998,90,5.2
8838,Mercury Rising,1998-04-02,1998,111,5.9
22796,Simon Birch,1998-09-11,1998,114,6.9
9448,The Big Hit,1998-04-24,1998,91,6.1
2657,Pleasantville,1998-09-17,1998,124,6.8
11568,Blues Brothers 2000,1998-02-05,1998,123,5.6
9469,He Got Game,1998-05-01,1998,136,6.6
11258,Hard Rain,1998-01-16,1998,97,5.4
9422,A Civil Action,1998-03-05,1998,115,6.0
33719,Rudolph the Red-Nosed Reindeer: The Movie,1998-10-16,1998,83,6.5
14533,Gia,1998-01-31,1998,120,6.7
10683,Happiness,1998-10-16,1998,139,6.9
11702,The Replacement Killers,1998-02-06,1998,87,6.2
9458,Desperate Measures,1998-01-30,1998,100,5.9
1808,Velvet Goldmine,1998-10-26,1998,119,6.7
6396,SLC Punk,1998-09-24,1998,97,7.2
46992,Hilary and Jackie,1998-12-30,1998,121,5.9
3513,Legionnaire,1998-12-03,1998,98,4.9
18316,Black Dog,1998-05-01,1998,88,5.1
28302,The Swan Princess: The Mystery of the Enchanted Kingdom,1998-08-04,1998,71,5.8
9276,The Faculty,1998-12-25,1998,104,6.1
825,Playing by Heart,1998-12-30,1998,121,6.7
9821,The Mighty,1998-10-23,1998,100,7.4
9466,Celebrity,1998-09-07,1998,113,5.9
9033,The Prophecy II,1998-01-20,1998,87,5.3
14013,BASEketball,1998-07-28,1998,103,5.6
9812,Thursday,1998-09-25,1998,84,7.0
9713,Holy Man,1998-10-08,1998,114,4.8
7096,Merlin,1998-04-26,1998,182,5.8
16146,Phantasm IV: Oblivion,1998-10-13,1998,90,4.6
15805,Batman & Mr. Freeze: SubZero,1998-03-17,1998,70,6.8
15037,Can't Hardly Wait,1998-06-12,1998,100,6.2
11675,Halloween: H20,1998-08-05,1998,86,5.7
11252,Psycho,1998-12-04,1998,105,4.9
12706,Croupier,1998-06-25,1998,94,6.6
2042,Savior,1998-11-20,1998,99,7.0
9457,Deep Rising,1998-01-30,1998,106,5.8
14283,The Red Violin,1998-09-10,1998,131,6.6
10223,A Simple Plan,1998-12-11,1998,121,6.5
10029,Very Bad Things,1998-09-11,1998,100,6.2
9425,Soldier,1998-10-23,1998,99,5.8
6058,The Patriot,1998-07-10,1998,90,4.1
9844,The Opposite of Sex,1998-05-22,1998,105,5.4
37636,High Art,1998-06-12,1998,101,6.1
8583,Dangerous Beauty,1998-02-20,1998,111,6.6
39345,Casper Meets Wendy,1998-09-08,1998,90,5.4
36136,Another Day in Paradise,1998-12-30,1998,101,6.3
30949,Palmetto,1998-02-20,1998,114,6.1
31473,An American Tail: The Treasure of Manhattan Island,1998-11-16,1998,96,5.7
14557,Dead Man on Campus,1998-08-21,1998,96,5.1
50942,Creature,1998-05-17,1998,176,3.8
9771,Major League: Back to the Minors,1998-04-17,1998,107,4.7
9452,Bulworth,1998-05-15,1998,108,6.2
14444,The Rugrats Movie,1998-11-20,1998,79,5.6
12488,The Gingerbread Man,1998-01-23,1998,114,6.2
35680,Madeline,1998-07-10,1998,89,4.8
13151,Scooby-Doo on Zombie Island,1998-09-22,1998,77,7.0
17915,Dance With Me,1998-08-21,1998,126,5.7
8129,My Name Is Joe,1998-05-15,1998,105,6.8
10616,Sat sau ji wong,1998-04-03,1998,103,6.1
12538,Senseless,1998-02-20,1998,93,5.4
17941,Hush,1998-03-06,1998,95,5.8
9464,Buffalo '66,1998-01-20,1998,110,6.9
9490,Half Baked,1998-01-16,1998,82,6.3
1448,The Wisdom of Crocodiles,1998-11-27,1998,98,4.9
22318,Permanent Midnight,1998-09-12,1998,88,6.0
3033,Gods and Monsters,1998-01-21,1998,105,5.6
22256,Without Limits,1998-09-11,1998,117,6.0
4975,Love Is the Devil: Study for a Portrait of Francis Bacon,1998-09-16,1998,90,6.5
9835,Jane Austen's Mafia!,1998-07-24,1998,84,5.7
21661,Air Bud: Golden Receiver,1998-08-14,1998,90,4.5
16148,Zero Effect,1998-01-30,1998,116,5.8
27850,Halloweentown,1998-01-01,1998,81,6.2
10940,Babylon 5: In the Beginning,1998-01-04,1998,94,6.6
19154,The Second Arrival,1998-11-06,1998,101,2.9
24746,Six-String Samurai,1998-09-18,1998,91,5.8
12888,Belly,1998-11-04,1998,96,7.0
11660,Following,1998-09-12,1998,69,7.1
10278,Return to Paradise,1998-08-10,1998,109,6.4
16365,Futuresport,1998-01-09,1998,91,4.8
15162,Alice Through the Looking Glass,1998-12-26,1998,83,4.7
10593,Il fantasma dell'opera,1998-11-20,1998,99,4.2
4927,Edge of Seventeen,1998-05-14,1998,99,4.8
37498,Knock Off,1998-09-04,1998,91,4.9
10162,Waking Ned,1998-09-15,1998,91,7.5
21736,Everest,1998-03-06,1998,44,6.0
14577,Dirty Work,1998-06-12,1998,82,6.4
24525,Hurlyburly,1998-12-25,1998,122,5.4
19381,Strike!,1998-08-21,1998,97,6.4
12257,Home Fries,1998-11-25,1998,93,4.7
11855,Pecker,1998-09-16,1998,87,5.5
45242,Dennis the Menace Strikes Again!,1998-07-14,1998,71,5.4
38017,Letters From a Killer,1998-08-21,1998,100,5.1
27791,Strangeland,1998-10-02,1998,86,4.8
12229,The Acid House,1998-07-02,1998,106,5.8
17127,The Object of My Affection,1998-04-17,1998,111,5.1
11603,Rear Window,1998-11-22,1998,89,4.9
66892,Tale of the Mummy,1998-03-19,1998,88,3.7
47881,My Giant,1998-04-10,1998,103,4.8
33271,Sabrina Goes to Rome,1998-10-04,1998,100,5.4
42807,The Newton Boys,1998-03-26,1998,113,6.4
33644,How Stella Got Her Groove Back,1998-08-14,1998,124,6.5
1618,Still Crazy,1998-10-30,1998,92,7.6
27472,The Odd Couple II,1998-04-09,1998,97,6.2
8545,Little Voice,1998-11-05,1998,97,5.9
31220,Krippendorf's Tribe,1998-02-27,1998,94,4.0
15043,Brink!,1998-08-28,1998,99,5.9
36606,Full Tilt Boogie,1998-07-31,1998,97,6.3
20546,Goodnight Mister Tom,1998-10-24,1998,85,5.6
23319,Jerry Seinfeld: I'm Telling You for the Last Time,1998-01-01,1998,75,7.1
13907,Kurt & Courtney,1998-02-27,1998,95,6.6
44625,Dead Man's Curve,1998-01-24,1998,91,5.1
14342,Almost Heroes,1998-05-29,1998,90,5.9
24584,Get Real,1998-08-16,1998,108,6.8
26618,Clay Pigeons,1998-09-25,1998,104,6.1
14662,Slums of Beverly Hills,1998-08-14,1998,91,6.1
25751,Children of the Corn V: Fields of Terror,1998-06-21,1998,83,3.3
24269,The Temptations,1998-11-01,1998,175,6.7
32302,3 Ninjas: High Noon at Mega Mountain,1998-04-10,1998,93,4.0
17074,The Batman Superman Movie: World's Finest,1998-08-18,1998,64,7.0
36568,Paulie,1998-04-17,1998,91,5.9
17263,A Murder of Crows,1998-12-12,1998,102,6.0
56195,Billboard Dad,1998-02-06,1998,87,6.4
31622,Moby Dick,1998-03-15,1998,180,5.2
21430,New Rose Hotel,1998-09-05,1998,93,4.8
16129,Last Night,1998-10-23,1998,95,6.7
51216,Ghulam,1998-06-19,1998,162,5.0
10144,The Little Mermaid,1989-11-17,1989,83,7.1
89,Indiana Jones and the Last Crusade,1989-05-24,1989,127,7.4
639,When Harry Met Sally...,1989-07-12,1989,96,7.1
268,Batman,1989-06-23,1989,126,6.9
165,Back to the Future Part II,1989-11-20,1989,108,7.2
207,Dead Poets Society,1989-06-02,1989,129,7.9
2978,Ghostbusters II,1989-06-15,1989,108,6.2
709,Licence to Kill,1989-07-07,1989,133,5.6
5825,National Lampoon's Christmas Vacation,1989-12-01,1989,97,7.2
9665,Glory,1989-12-15,1989,122,7.1
2756,The Abyss,1989-08-08,1989,139,6.9
942,Lethal Weapon 2,1989-07-07,1989,114,6.5
9618,Tango & Cash,1989-12-22,1989,104,5.9
1648,Bill & Ted's Excellent Adventure,1989-02-17,1989,90,6.6
9494,Look Who's Talking,1989-10-12,1989,93,5.7
9354,"Honey, I Shrunk the Kids",1989-06-22,1989,93,5.9
172,Star Trek V: The Final Frontier,1989-06-09,1989,107,5.3
10222,Kickboxer,1989-04-20,1989,97,6.2
10160,A Nightmare on Elm Street 5: The Dream Child,1989-08-11,1989,89,5.6
10134,Cyborg,1989-04-07,1989,86,4.8
11974,The 'Burbs,1989-02-17,1989,101,6.4
8913,Pet Sematary,1989-04-21,1989,103,6.4
10495,"The Karate Kid, Part III",1989-06-29,1989,112,5.5
11185,"See No Evil, Hear No Evil",1989-05-12,1989,103,6.3
2604,Born on the Fourth of July,1989-12-20,1989,145,6.3
2616,Uncle Buck,1989-08-16,1989,100,6.6
14372,Leviathan,1989-03-17,1989,98,6.0
1412,"Sex, Lies, and Videotape",1989-08-18,1989,100,6.3
9942,Major League,1989-04-06,1989,107,6.5
5971,We're No Angels,1989-12-15,1989,106,5.3
8491,Weekend at Bernie's,1989-07-05,1989,97,6.2
1552,Parenthood,1989-07-31,1989,124,6.2
10345,K-9,1989-04-28,1989,101,5.5
10142,Casualties of War,1989-08-18,1989,113,6.5
249,The War of the Roses,1989-12-08,1989,116,6.4
238751,Best of the Best,1989-11-10,1989,97,5.8
9972,Lock Up,1989-08-04,1989,115,6.1
8867,The Punisher,1989-10-05,1989,89,5.2
11718,Who's Harry Crumb?,1989-02-03,1989,94,5.6
10283,Friday the 13th Part VIII: Jason Takes Manhattan,1989-07-28,1989,100,4.7
11352,Always,1989-12-22,1989,122,5.8
11895,Police Academy 6: City Under Siege,1989-03-09,1989,84,4.8
10344,The Fly II,1989-02-10,1989,105,4.9
24739,Miracle Mile,1989-05-19,1989,87,6.9
6951,Turner & Hooch,1989-07-28,1989,100,5.9
7452,"The Cook, the Thief, His Wife & Her Lover",1989-09-10,1989,125,6.9
14550,The Dream Team,1989-04-07,1989,113,5.7
11497,All Dogs Go to Heaven,1989-11-17,1989,89,6.3
19124,Blind Fury,1989-08-17,1989,86,5.8
9085,Harlem Nights,1989-11-17,1989,116,5.9
12150,Sea of Love,1989-09-15,1989,113,6.7
15433,The BFG,1989-12-25,1989,87,6.8
10493,Dead Calm,1989-04-07,1989,96,6.3
11342,Warlock,1989-06-01,1989,103,5.7
505,Johnny Handsome,1989-09-12,1989,94,5.8
12521,Shocker,1989-10-27,1989,109,5.9
